slurmstepd: info: Setting TMPDIR to /scratch/10928454. Previous errors about TMPDIR can be discarded
cesga/2020 unloaded
        Preparing the environment for use of the CESGA 2020 software stack.
        Please rebuild modules cache: module --ignore-cache avail
     
cesga/2020 loaded
python/3.9.9 loaded
jupyter-server/1.13.5-python-3.9.9 loaded
jupyterlab/3.2.4-python-3.9.9 loaded

  0%|          | 0/480 [00:00<?, ?batch/s]Restormer model not found. Restormer preprocessing will be disabled.
Available Models: ['FRNet', 'FRNet_1ch', 'FRNetR', 'RoiNet11', 'RoiNet9', 'RoiNet9_plusk', 'RoiNet7', 'RoiNet5', 'RoiNet3', 'RoiNetR', 'RoiNet9x1.5', 'RoiNet7x1.5', 'RoiNet5x1.5', 'RoiNet3x1.5', 'RoiNet9x0.5', 'RoiNet7x0.5', 'RoiNet5x0.5', 'RoiNetx2', 'RoiNet_AblationOne_Simple', 'RoiNet_Ablation3_Simple', 'RoiNet_AblationOne_Residual', 'RoiNet_Ablation3_Residual']
Datasets_library: {'FIVES512': {'paths': {'train': 'dataset/FIVES512/train', 'val': 'dataset/FIVES512/val', 'test': 'dataset/FIVES512/test'}, 'preprocessing': {'start': 0, 'end': 1}}, 'FIVES': {'paths': {'train': 'dataset/FIVES/train', 'val': 'dataset/FIVES/val', 'test': 'dataset/FIVES/test'}, 'preprocessing': {'start': 0, 'end': 1}}}
USING CHANNELS = 3
Available Datasets: ['FIVES512', 'FIVES']

All datasets: {'FIVES512': {'train': <ds.dataset.SegmentationDataset object at 0x152203e16710>, 'val': <ds.dataset.SegmentationDataset object at 0x152203e220d0>, 'test': <ds.dataset.SegmentationDataset object at 0x152203da82d0>}, 'FIVES': {'train': <ds.dataset.SegmentationDataset object at 0x152203da9d50>, 'val': <ds.dataset.SegmentationDataset object at 0x152203d84790>, 'test': <ds.dataset.SegmentationDataset object at 0x152203d87650>}}
Dataset a usar: {'train': <ds.dataset.SegmentationDataset object at 0x152203da9d50>, 'val': <ds.dataset.SegmentationDataset object at 0x152203d84790>, 'test': <ds.dataset.SegmentationDataset object at 0x152203d87650>}
Configuración de Entrenamiento:
  Model: RoiNet_Ablation3_Residual
  Dataset: FIVES
  Config File: code/config/config.json
  Epochs: 300
  Thresh Value: 100
  Batch Size: 1
  Num Workers: 32
  Learning Rate: 0.0001
  Weight Decay: 0.001
  Loss Function: Dice
  Loss Alpha: 0.2
  Loss Beta: 0.8
  Loss Gamma: 0.5
  Logging Enabled: True
  Output Prefix: RoiNet_Ablation3_Residual_
  Augmentation Config: {'enabled': True, 'geometric': False, 'elastic': False, 'intensity_and_color': False, 'gamma': False, 'noise': False, 'otrosfives': True}
  Restormer Enabled: False
  Output Directory: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-24-47
Parameters logged to: run_benchmark_runs/RoiNet_Ablation3_Residual_result_2025-03-10_12-24-47/parameters_FIVES_RoiNet_Ablation3_Residual_Dice_True_False.log

Modelo cargado en GPU:
- Parámetros totales: 4687174
- Memoria ocupada por modelo en GPU: 17.88 MB

==== Memoria GPU - Después de cargar el modelo en GPU ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB


USING: Dice

==== Memoria GPU - Inicio de época ====
GPU 0 - Total: 40442.4 MB | Allocated: 17.9 MB | Cached: 24.0 MB


Train Epoch 0:   0%|          | 0/480 [00:02<?, ?batch/s]
Train Epoch 0:   0%|          | 0/480 [00:12<?, ?batch/s, avg_loss=0.860, curr_loss=0.860, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:12<1:38:21, 12.32s/batch, avg_loss=0.860, curr_loss=0.860, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:12<1:38:21, 12.32s/batch, avg_loss=0.860, curr_loss=0.860, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:12<1:38:21, 12.32s/batch, avg_loss=0.856, curr_loss=0.852, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:12<1:38:21, 12.32s/batch, avg_loss=0.856, curr_loss=0.852, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:13<1:38:21, 12.32s/batch, avg_loss=0.871, curr_loss=0.902, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:13<1:38:21, 12.32s/batch, avg_loss=0.871, curr_loss=0.902, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   0%|          | 1/480 [00:13<1:38:21, 12.32s/batch, avg_loss=0.856, curr_loss=0.808, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:13<21:39,  2.73s/batch, avg_loss=0.856, curr_loss=0.808, gpu_usage=GPU 0: 140.6MB]  
Train Epoch 0:   1%|          | 4/480 [00:13<21:39,  2.73s/batch, avg_loss=0.856, curr_loss=0.808, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:14<21:39,  2.73s/batch, avg_loss=0.851, curr_loss=0.831, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:14<21:39,  2.73s/batch, avg_loss=0.851, curr_loss=0.831, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:14<21:39,  2.73s/batch, avg_loss=0.846, curr_loss=0.824, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:14<21:39,  2.73s/batch, avg_loss=0.846, curr_loss=0.824, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|          | 4/480 [00:15<21:39,  2.73s/batch, avg_loss=0.843, curr_loss=0.824, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:15<12:03,  1.53s/batch, avg_loss=0.843, curr_loss=0.824, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:15<12:03,  1.53s/batch, avg_loss=0.843, curr_loss=0.824, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:15<12:03,  1.53s/batch, avg_loss=0.840, curr_loss=0.818, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:15<12:03,  1.53s/batch, avg_loss=0.840, curr_loss=0.818, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:16<12:03,  1.53s/batch, avg_loss=0.834, curr_loss=0.787, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:16<12:03,  1.53s/batch, avg_loss=0.834, curr_loss=0.787, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   1%|▏         | 7/480 [00:16<12:03,  1.53s/batch, avg_loss=0.838, curr_loss=0.869, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:16<08:27,  1.08s/batch, avg_loss=0.838, curr_loss=0.869, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:16<08:27,  1.08s/batch, avg_loss=0.838, curr_loss=0.869, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:17<08:27,  1.08s/batch, avg_loss=0.837, curr_loss=0.831, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:17<08:27,  1.08s/batch, avg_loss=0.837, curr_loss=0.831, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:17<08:27,  1.08s/batch, avg_loss=0.835, curr_loss=0.815, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:17<08:27,  1.08s/batch, avg_loss=0.835, curr_loss=0.815, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   2%|▏         | 10/480 [00:18<08:27,  1.08s/batch, avg_loss=0.830, curr_loss=0.763, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:18<06:39,  1.17batch/s, avg_loss=0.830, curr_loss=0.763, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:18<06:39,  1.17batch/s, avg_loss=0.830, curr_loss=0.763, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:18<06:39,  1.17batch/s, avg_loss=0.824, curr_loss=0.751, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:18<06:39,  1.17batch/s, avg_loss=0.824, curr_loss=0.751, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:19<06:39,  1.17batch/s, avg_loss=0.826, curr_loss=0.858, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:19<06:39,  1.17batch/s, avg_loss=0.826, curr_loss=0.858, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 13/480 [00:19<06:39,  1.17batch/s, avg_loss=0.823, curr_loss=0.773, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:19<05:37,  1.38batch/s, avg_loss=0.823, curr_loss=0.773, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:19<05:37,  1.38batch/s, avg_loss=0.823, curr_loss=0.773, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:20<05:37,  1.38batch/s, avg_loss=0.819, curr_loss=0.753, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:20<05:37,  1.38batch/s, avg_loss=0.819, curr_loss=0.753, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:20<05:37,  1.38batch/s, avg_loss=0.817, curr_loss=0.792, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:20<05:37,  1.38batch/s, avg_loss=0.817, curr_loss=0.792, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   3%|▎         | 16/480 [00:21<05:37,  1.38batch/s, avg_loss=0.814, curr_loss=0.750, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:21<04:58,  1.54batch/s, avg_loss=0.814, curr_loss=0.750, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:21<04:58,  1.54batch/s, avg_loss=0.814, curr_loss=0.750, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:21<04:58,  1.54batch/s, avg_loss=0.810, curr_loss=0.731, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:21<04:58,  1.54batch/s, avg_loss=0.810, curr_loss=0.731, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:22<04:58,  1.54batch/s, avg_loss=0.813, curr_loss=0.883, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:22<04:58,  1.54batch/s, avg_loss=0.813, curr_loss=0.883, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   4%|▍         | 19/480 [00:22<04:58,  1.54batch/s, avg_loss=0.815, curr_loss=0.861, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   5%|▍         | 22/480 [00:22<04:33,  1.67batch/s, avg_loss=0.815, curr_loss=0.861, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:   5%|▍         | 22/480 [00:22<04:33,  1.67batch/s, avg_loss=0.815, curr_loss=0.861, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█         | 52/480 [00:38<03:32,  2.01batch/s, avg_loss=0.740, curr_loss=0.631, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█         | 52/480 [00:38<03:32,  2.01batch/s, avg_loss=0.743, curr_loss=0.905, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:38<03:30,  2.02batch/s, avg_loss=0.743, curr_loss=0.905, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:38<03:30,  2.02batch/s, avg_loss=0.743, curr_loss=0.905, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:39<03:30,  2.02batch/s, avg_loss=0.742, curr_loss=0.689, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:39<03:30,  2.02batch/s, avg_loss=0.742, curr_loss=0.689, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:39<03:30,  2.02batch/s, avg_loss=0.740, curr_loss=0.621, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:39<03:30,  2.02batch/s, avg_loss=0.740, curr_loss=0.621, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  11%|█▏        | 55/480 [00:40<03:30,  2.02batch/s, avg_loss=0.738, curr_loss=0.638, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:40<03:29,  2.02batch/s, avg_loss=0.738, curr_loss=0.638, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:40<03:29,  2.02batch/s, avg_loss=0.738, curr_loss=0.638, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:40<03:29,  2.02batch/s, avg_loss=0.736, curr_loss=0.576, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:40<03:29,  2.02batch/s, avg_loss=0.736, curr_loss=0.576, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:41<03:29,  2.02batch/s, avg_loss=0.737, curr_loss=0.834, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:41<03:29,  2.02batch/s, avg_loss=0.737, curr_loss=0.834, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  12%|█▏        | 58/480 [00:41<03:29,  2.02batch/s, avg_loss=0.734, curr_loss=0.562, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:41<03:27,  2.02batch/s, avg_loss=0.734, curr_loss=0.562, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:41<03:27,  2.02batch/s, avg_loss=0.734, curr_loss=0.562, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:42<03:27,  2.02batch/s, avg_loss=0.733, curr_loss=0.654, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:42<03:27,  2.02batch/s, avg_loss=0.733, curr_loss=0.654, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:42<03:27,  2.02batch/s, avg_loss=0.731, curr_loss=0.574, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:42<03:27,  2.02batch/s, avg_loss=0.731, curr_loss=0.574, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 61/480 [00:43<03:27,  2.02batch/s, avg_loss=0.732, curr_loss=0.827, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:43<03:26,  2.02batch/s, avg_loss=0.732, curr_loss=0.827, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:43<03:26,  2.02batch/s, avg_loss=0.732, curr_loss=0.827, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:43<03:26,  2.02batch/s, avg_loss=0.730, curr_loss=0.592, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:43<03:26,  2.02batch/s, avg_loss=0.730, curr_loss=0.592, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:44<03:26,  2.02batch/s, avg_loss=0.728, curr_loss=0.605, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:44<03:26,  2.02batch/s, avg_loss=0.728, curr_loss=0.605, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  13%|█▎        | 64/480 [00:44<03:26,  2.02batch/s, avg_loss=0.728, curr_loss=0.707, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:44<03:24,  2.02batch/s, avg_loss=0.728, curr_loss=0.707, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:44<03:24,  2.02batch/s, avg_loss=0.728, curr_loss=0.707, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:45<03:24,  2.02batch/s, avg_loss=0.731, curr_loss=0.973, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:45<03:24,  2.02batch/s, avg_loss=0.731, curr_loss=0.973, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:45<03:24,  2.02batch/s, avg_loss=0.729, curr_loss=0.594, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:45<03:24,  2.02batch/s, avg_loss=0.729, curr_loss=0.594, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  14%|█▍        | 67/480 [00:46<03:24,  2.02batch/s, avg_loss=0.727, curr_loss=0.548, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:46<03:23,  2.02batch/s, avg_loss=0.727, curr_loss=0.548, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:46<03:23,  2.02batch/s, avg_loss=0.727, curr_loss=0.548, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:46<03:23,  2.02batch/s, avg_loss=0.724, curr_loss=0.551, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:46<03:23,  2.02batch/s, avg_loss=0.724, curr_loss=0.551, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:47<03:23,  2.02batch/s, avg_loss=0.722, curr_loss=0.541, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:47<03:23,  2.02batch/s, avg_loss=0.722, curr_loss=0.541, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▍        | 70/480 [00:47<03:23,  2.02batch/s, avg_loss=0.720, curr_loss=0.571, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:47<03:21,  2.02batch/s, avg_loss=0.720, curr_loss=0.571, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:47<03:21,  2.02batch/s, avg_loss=0.720, curr_loss=0.571, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:48<03:21,  2.02batch/s, avg_loss=0.717, curr_loss=0.538, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:48<03:21,  2.02batch/s, avg_loss=0.717, curr_loss=0.538, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:48<03:21,  2.02batch/s, avg_loss=0.715, curr_loss=0.569, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:48<03:21,  2.02batch/s, avg_loss=0.715, curr_loss=0.569, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  15%|█▌        | 73/480 [00:49<03:21,  2.02batch/s, avg_loss=0.717, curr_loss=0.847, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:49<03:20,  2.02batch/s, avg_loss=0.717, curr_loss=0.847, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:49<03:20,  2.02batch/s, avg_loss=0.717, curr_loss=0.847, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:49<03:20,  2.02batch/s, avg_loss=0.715, curr_loss=0.534, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:49<03:20,  2.02batch/s, avg_loss=0.715, curr_loss=0.534, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:50<03:20,  2.02batch/s, avg_loss=0.712, curr_loss=0.539, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:50<03:20,  2.02batch/s, avg_loss=0.712, curr_loss=0.539, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▌        | 76/480 [00:50<03:20,  2.02batch/s, avg_loss=0.710, curr_loss=0.538, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:50<03:18,  2.02batch/s, avg_loss=0.710, curr_loss=0.538, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:50<03:18,  2.02batch/s, avg_loss=0.710, curr_loss=0.538, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:51<03:18,  2.02batch/s, avg_loss=0.709, curr_loss=0.608, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:51<03:18,  2.02batch/s, avg_loss=0.709, curr_loss=0.608, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:51<03:18,  2.02batch/s, avg_loss=0.708, curr_loss=0.601, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:51<03:18,  2.02batch/s, avg_loss=0.708, curr_loss=0.601, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  16%|█▋        | 79/480 [00:52<03:18,  2.02batch/s, avg_loss=0.706, curr_loss=0.557, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:52<03:17,  2.02batch/s, avg_loss=0.706, curr_loss=0.557, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:52<03:17,  2.02batch/s, avg_loss=0.706, curr_loss=0.557, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:52<03:17,  2.02batch/s, avg_loss=0.705, curr_loss=0.610, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:52<03:17,  2.02batch/s, avg_loss=0.705, curr_loss=0.610, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:53<03:17,  2.02batch/s, avg_loss=0.704, curr_loss=0.685, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:53<03:17,  2.02batch/s, avg_loss=0.704, curr_loss=0.685, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  17%|█▋        | 82/480 [00:53<03:17,  2.02batch/s, avg_loss=0.703, curr_loss=0.586, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:53<03:15,  2.02batch/s, avg_loss=0.703, curr_loss=0.586, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:53<03:15,  2.02batch/s, avg_loss=0.703, curr_loss=0.586, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:54<03:15,  2.02batch/s, avg_loss=0.701, curr_loss=0.572, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:54<03:15,  2.02batch/s, avg_loss=0.701, curr_loss=0.572, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:54<03:15,  2.02batch/s, avg_loss=0.699, curr_loss=0.475, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:54<03:15,  2.02batch/s, avg_loss=0.699, curr_loss=0.475, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 85/480 [00:55<03:15,  2.02batch/s, avg_loss=0.698, curr_loss=0.650, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:55<03:14,  2.02batch/s, avg_loss=0.698, curr_loss=0.650, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:55<03:14,  2.02batch/s, avg_loss=0.698, curr_loss=0.650, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:55<03:14,  2.02batch/s, avg_loss=0.696, curr_loss=0.523, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:55<03:14,  2.02batch/s, avg_loss=0.696, curr_loss=0.523, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:56<03:14,  2.02batch/s, avg_loss=0.695, curr_loss=0.551, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:56<03:14,  2.02batch/s, avg_loss=0.695, curr_loss=0.551, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  18%|█▊        | 88/480 [00:56<03:14,  2.02batch/s, avg_loss=0.693, curr_loss=0.516, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:56<03:13,  2.02batch/s, avg_loss=0.693, curr_loss=0.516, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:56<03:13,  2.02batch/s, avg_loss=0.693, curr_loss=0.516, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:57<03:13,  2.02batch/s, avg_loss=0.691, curr_loss=0.496, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:57<03:13,  2.02batch/s, avg_loss=0.691, curr_loss=0.496, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:57<03:13,  2.02batch/s, avg_loss=0.690, curr_loss=0.627, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:57<03:13,  2.02batch/s, avg_loss=0.690, curr_loss=0.627, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  19%|█▉        | 91/480 [00:58<03:13,  2.02batch/s, avg_loss=0.688, curr_loss=0.499, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:58<03:11,  2.01batch/s, avg_loss=0.688, curr_loss=0.499, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:58<03:11,  2.01batch/s, avg_loss=0.688, curr_loss=0.499, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:58<03:11,  2.01batch/s, avg_loss=0.686, curr_loss=0.537, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:58<03:11,  2.01batch/s, avg_loss=0.686, curr_loss=0.537, gpu_usage=GPU 0: 140.6MB]
Train Epoch 0:  20%|█▉        | 94/480 [00:59<03:11,  2.01batch/s, avg_loss=0.684, curr_loss=0.487, gpu_usage=GPU 0: 140.6MB]
